playlist_id,data_add,duracao,musica_id,musica_nome,popularidade,uri,album_id,artista_id
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,172252,6BePGk3eCan4FqaW2X8Qy3,10:35,77,spotify:track:6BePGk3eCan4FqaW2X8Qy3,77wWx9sOCJiy0wcn0P44NO,"['2o5jDhtHVPhrJdv3cEQ99Z', '45dkTj5sMRSjrmBSBeiHym']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,182857,1aNUSKBe6UMyMk3pEu9ws7,Atmosphere,76,spotify:track:1aNUSKBe6UMyMk3pEu9ws7,3rGYf6tkyIJ4BE2O2k7o0d,"['1VJ0briNOlXRtJUAzoUJdt', '3CGuwWgoCYSO5Z72H5G2Ec']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,169534,0ZVjgfaC2Ptrod9v6p9KFP,Good Love,76,spotify:track:0ZVjgfaC2Ptrod9v6p9KFP,4SCAkvXJmXuvoQTlQU7Q48,"['1QEd635szhierW6gzRiS1o', '4AuHHsxMRVg7bXSgvlrAff']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,144648,0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,76,spotify:track:0sftzYE0YgPHXrvJyUyGjB,3QkffLjHLnGMUgMAvrOgrs,"['0NGAZxHanS9e0iNHpR8f2W', '64M6ah0SkkRsnPGtGiRAbb']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,201145,1UPHCP5YeVfele4DMbdGyi,REACT,76,spotify:track:1UPHCP5YeVfele4DMbdGyi,3opvHAj80TIQMZAg9a2FNv,"['4dEayBlrVBjaQOktGkmWki', '7nDsS0l5ZAzMedVRKPP8F1', '2YVF0Ou5zIc4mpgtLIlGN0']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,160529,3YfGTvsTAWGC2lgoDOikUz,One in a Million,76,spotify:track:3YfGTvsTAWGC2lgoDOikUz,65L5VcKGKe6sOJIPNFc0Q1,"['64M6ah0SkkRsnPGtGiRAbb', '1Cs0zKBU1kc0i8ypK3B9ai']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,148629,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),75,spotify:track:3rb0tMq42WfggucPm0HHkA,44aG7QLYLGotCTlu5Fc2J7,"['0xRXCcSX89eobfrshSVdyu', '5344K3N7rx7kw1HjO8psuq', '67MNhiAICFY6Pwc2YxCO0K', '56Qz2XwGj7FxnNKrfkWjnb']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,140500,0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,75,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,2TvfE8CY37OQIPVGcWYpEA,"['2o5jDhtHVPhrJdv3cEQ99Z', '790FomKkXshlbRYZFtlgla']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,173888,7v4lL0VxQV8yTv29Tpf2sH,Head Down,75,spotify:track:7v4lL0VxQV8yTv29Tpf2sH,4FUeHNijvgnMa27510RDC2,"['7f5Zgnp2spUuuzKplmRkt7', '7EQ0qTo7fWT7DPxmxtSYEc']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,169756,1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,75,spotify:track:1WCEAGGRD066z2Q89ObXTq,0GnxssqYa2RU9EdWHhZ707,"['1Cs0zKBU1kc0i8ypK3B9ai', '4EPJlUEBy49EX1wuFOvtjK', '7nDsS0l5ZAzMedVRKPP8F1']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,162603,6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),75,spotify:track:6Dy1jexKYriXAVG6evyUTJ,5wJb3DBSoSMKYJA8TrNKi8,"['6DgP9otnZw5z6daOntINxp', '4Q6nIcaBED8qUel8bBx6Cr', '25uiPmTg16RbhZWAqwLBy5', '6cK3NBO6uP7hh0oyuVELFl']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,162213,0SyxZC4wlqAwf20cHE6Xon,Bulletproof,75,spotify:track:0SyxZC4wlqAwf20cHE6Xon,5TSSlGJmfkBNC4M3uoMswL,"['3K2zB87GZv1krx031en5VA', '6HQ6vf4AloXyVNdyJhrX1J']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,171747,5Hp4xFihdOE2dmDzxWcBFb,All By Myself,74,spotify:track:5Hp4xFihdOE2dmDzxWcBFb,3lAmnw0gNntYuTltwETnSn,"['0NGAZxHanS9e0iNHpR8f2W', '1IueXOQyABrMOprrzwQJWN', '0X2BH1fck6amBIoJhDVmmJ']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,181957,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),74,spotify:track:4q05KbxYZ5JdkmrletgPjF,0kXUCfMDhIUoHOfZ7TLsoj,"['4Q6nIcaBED8qUel8bBx6Cr', '6ydoSd3N2mwgwBHtF6K7eX']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,125178,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,74,spotify:track:67eYAnkdTu8BMcIx29z26L,69aS8KFiYm1TvWVjem6aLj,"['2HHmvvSQ44ePDH7IKVzgK0', '5IrxhrMyvZxzgPYrC9j2km']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,183397,74nEGIzIefJhJ5qX7NeIAz,Beggin',74,spotify:track:74nEGIzIefJhJ5qX7NeIAz,4PCf8xkYY6ZlrQh48AQP1V,"['5Igpc9iLZ3YGtKeYfSrrOE', '5ITI6SEoUZMIXXkzCfr4oE']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,160766,4laAKIq9ZxBCwf99rauPYb,Remember,74,spotify:track:4laAKIq9ZxBCwf99rauPYb,6DHfD3rZapWFmEKX1FNNZF,"['4EPJlUEBy49EX1wuFOvtjK', '1Cs0zKBU1kc0i8ypK3B9ai']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,139383,0GT2hQQ6mdHeW0AZDl5NlJ,Gatluak - Bakermat Remix,73,spotify:track:0GT2hQQ6mdHeW0AZDl5NlJ,1XVR96ao2iSG3yDGr1a1rN,"['6AC7fqQQgNwXXpBa5bqyBr', '6kpYdtbD0QinjBcwkxLPm3', '3MyFDtqB80WZvbtCZRsekM']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,169000,1ACFweuuvf6MHtptObgreR,Giving Me,73,spotify:track:1ACFweuuvf6MHtptObgreR,0wTaLHasxRWB2VBwh9maAc,['7zAAwgV5Wqmvpb4GzvlRkP']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,127003,3JlHRjPt2TNB9h7VFf0im2,Weekends,73,spotify:track:3JlHRjPt2TNB9h7VFf0im2,68Ph2nuIeP3e0vzRxrUmkh,"['1HBjj22wzbscIZ9sEb5dyf', '4bL2B6hmLlMWnUEZnorEtG']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,176491,0pIiCv0GdhtsOjCJ5Y7zHj,Morenita,73,spotify:track:0pIiCv0GdhtsOjCJ5Y7zHj,4zMIwkKxRg5oo8ekxOKqHW,"['5PlfkPxwCpRRWQJBxCa0By', '72zmP13MQQhZHt4Kl0FOTs']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,131250,2bI6KAUqXeIXGAEEvup8ri,Sunshine (My Girl),73,spotify:track:2bI6KAUqXeIXGAEEvup8ri,7AE0HaidGUaRBSmIZmJ8As,['6Se1y4vDcu9fVHLqdj1N3q']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,200156,199wv1uOJYZ1XyK8FTzwh2,Ascend,72,spotify:track:199wv1uOJYZ1XyK8FTzwh2,4mAF3peOEA7768ugEsKNHk,['4FAahCBNlbpgoAhVfuUHPD']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,153449,6W9qtw3ddhkYznaOxB50p8,The Feeling,72,spotify:track:6W9qtw3ddhkYznaOxB50p8,4Ec0qA1sxuX6vrViAwkxxG,['7f5Zgnp2spUuuzKplmRkt7']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,196853,3Kwj07sN1wdzlRNMU8rNX0,How You Feel (Ft. Leven Kali),71,spotify:track:3Kwj07sN1wdzlRNMU8rNX0,76AAYzJLL9rJHfOkPNAeB9,"['4p5WgeiPSPpqPDs7T6OkWf', '4vhZgo4uiuMnCgnSJEb7yb', '5YZ5AExR68U3ZblH6HcO6B']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,176898,4yMXKeuRDOIzrh3fBiJYds,Vent,71,spotify:track:4yMXKeuRDOIzrh3fBiJYds,5wr0mILtj1RIw3ig141YpU,['7tP7gxk3jhX8DWrl3thctC']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,178453,7DnI3ktF2vcmzKuCCKseQL,So Much In Love,71,spotify:track:7DnI3ktF2vcmzKuCCKseQL,7p0hUdHwZw2lN8PtRkVeiX,['0Cs47vvRsPgEfliBU9KDiB']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,197164,6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),71,spotify:track:6Ea2oEzysv4UECGNxL1IEW,6UC9oEbksP0m0Sfl1sgVEQ,"['205i7E8fNVfojowcQSfK9m', '2jw70GZXlAI8QzWeY2bgRc']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,222315,3CqaTHbiU2nBy3Ar9RnDHN,Baddy On The Floor,71,spotify:track:3CqaTHbiU2nBy3Ar9RnDHN,2fDJNwprKYSK4ovmRzcoe4,"['7A0awCXkE1FtSU8B0qwOJQ', '0XfQBWgzisaS9ltDV9bXAS']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,200787,3DqOJ2BoddzZpNdty3okJH,RIZZ,70,spotify:track:3DqOJ2BoddzZpNdty3okJH,6uH0vo25qVqNveP02Pr4Uc,['0YVquC9RaJLYFNmlJFzkTV']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,146230,1LldihpfcYdxAnCigKijW2,Sippin' Yak,70,spotify:track:1LldihpfcYdxAnCigKijW2,4BUST0vfVrEIgGszjVd9JD,['7MdlXmq2HViAJWo9cf30sR']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,157205,2LxdNADWier3MKTei8FbOY,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),70,spotify:track:2LxdNADWier3MKTei8FbOY,7rE2qU0GsiIiNd4VPupV3B,"['5nki7yRhxgM509M5ADlN1p', '3yDIp0kaq9EFKe07X1X2rz', '1ilcpQQeF5mmvfO682aDgJ']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,285375,1t0Jmqg1pKVBbxjQFZebeR,Marea (we’ve lost dancing),69,spotify:track:1t0Jmqg1pKVBbxjQFZebeR,3AAwKutHRWyftJ2GrFdPX9,"['4oLeXFyACqeem2VImYeBFe', '4TvhRzxIL1le2PWCeUqxQw']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,161801,4wP6mzWZC94dYmU6OYeljf,Maria Maria,69,spotify:track:4wP6mzWZC94dYmU6OYeljf,4VMuvqjQv3yvtFdlLs9Mnd,['0zG1jPdH10g3d0dZINMYkw']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,163840,14VthBnru6kiREQUYAuNSL,Emorio,69,spotify:track:14VthBnru6kiREQUYAuNSL,3yP0Nsb8jyXY4HMNb6tkO9,"['3HqP3nd8WI0VfHRhApPlan', '6n45wsxj6sDedgwEyTza6d']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,230945,3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You (Edit),69,spotify:track:3I10tZ5MgEMo4WryCNJkZQ,36b1UkMwoVCfTVlRqgkp3J,['2TcGJdSOiOvITBzhvfX8XB']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,186689,5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),68,spotify:track:5vlzH0ps6WDyb158oFTAb3,68U7caniDmdQHifJdnlYFT,"['6DgP9otnZw5z6daOntINxp', '5SHxzwjek1Pipl1Yk11UHv']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,276066,7sjuNUjWtSqhbxJ3RAUffm,One Night/All Night,68,spotify:track:7sjuNUjWtSqhbxJ3RAUffm,3ISYaclw23kCz3IZtn7koK,"['1gR0gsQYfi6joyO1dlp76N', '5INjqkS1o8h1imAzPqGZBb']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,209135,5OSGdSxtulzlzdPdK2MQJC,Esta Vida,68,spotify:track:5OSGdSxtulzlzdPdK2MQJC,5C82uAeAwABjDB7lsLL9iL,"['64KEffDW9EtZ1y2vBYgq8T', '329e4yvIujISKGKz1BZZbO']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,127016,6yW6Q8ZPgDBQA1yHWL4Jmh,Mas Que Nada,69,spotify:track:6yW6Q8ZPgDBQA1yHWL4Jmh,44wLGCkvr83VxYsioCROFf,"['5nki7yRhxgM509M5ADlN1p', '5IrxhrMyvZxzgPYrC9j2km', '65c5si0ePAwkOCn4M35Ho7']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,137986,7skteOnDbwZ3ZvjSe99xv2,i like the way you kiss me - southstar remix,68,spotify:track:7skteOnDbwZ3ZvjSe99xv2,7jYsvUIbj8OktGfdnCU4LB,"['0PCCGZ0wGLizHt2KZ7hhA2', '1GVuCyb4PlArufUZDUnRQi']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,169944,0xfMlIW8lS40qvpsUw1l0X,Never Going Home,68,spotify:track:0xfMlIW8lS40qvpsUw1l0X,3M2ev0LMKExe0Y9HaNrkfA,['7keGfmQR4X5w0two1xKZ7d']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,251201,6q36Cqt2d3O5jqrQR9uXCp,Summertime Blues (feat. Nathan Nicholson),68,spotify:track:6q36Cqt2d3O5jqrQR9uXCp,7ddG8bsJLWEgVNONjhnT8z,"['5Igpc9iLZ3YGtKeYfSrrOE', '1GuqTQbuixFHD6eBkFwVcb', '4q8SjmBr5X7DUmVvrnNrsd']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,149642,3ElGRG3DqSzzkh1b2wnbzf,We Could Be Together,68,spotify:track:3ElGRG3DqSzzkh1b2wnbzf,7xgmfo0gHFJk9DNdOfqBNn,"['5ENS85nZShljwNgg4wFD7D', '0TKFPt9w0AAEnhB9bd0pLy', '2Bc52Zzq4Hx7Dqm0Qw8bJL']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,159316,2Vewxhl9sD0IhO9Az4qLS5,0800 HEAVEN,68,spotify:track:2Vewxhl9sD0IhO9Az4qLS5,1E3veDntN7jiBB0zRdUN2Q,"['2gduEC76ry33RVurAvT05p', '6DgP9otnZw5z6daOntINxp', '7nDsS0l5ZAzMedVRKPP8F1']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,197640,3ol5EIFVcL4XneXKXjQpfx,Paradise,67,spotify:track:3ol5EIFVcL4XneXKXjQpfx,7Ddr2KE2jdn3QRvcuFGDE3,"['4FrXHrpbDLNyO3pbVv8RmF', '2WBJQGf1bT1kxuoqziH5g4']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,141931,5u8Y0lAUlBLwuhpXSDUGf4,Rain In Ibiza,66,spotify:track:5u8Y0lAUlBLwuhpXSDUGf4,034jdvpqZ6172bXix4BEmN,"['4bL2B6hmLlMWnUEZnorEtG', '13wroZC00C9ix8fUR0JvaY', '6ydoSd3N2mwgwBHtF6K7eX']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,148960,4xMbBESczlHPUO8QeYi56p,My Heart Goes (La Di Da),66,spotify:track:4xMbBESczlHPUO8QeYi56p,3xDukGLEHBX2uylxb6S9jc,"['4EPJlUEBy49EX1wuFOvtjK', '0u6GtibW46tFX7koQ6uNJZ']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,181364,5mKiwDDrwG22qKKVL6JZqF,Rhyme Dust,66,spotify:track:5mKiwDDrwG22qKKVL6JZqF,53MYxcczbSWNjO6KIG5DuG,"['1yqxFtPHKcGcv6SXZNdyT9', '205i7E8fNVfojowcQSfK9m']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,95039,7hcsfB62NBGaBHdin3V2o5,3 Malas,66,spotify:track:7hcsfB62NBGaBHdin3V2o5,4mPEpJuDTFsPoZhgZkQ6mm,['1aRWWqUGxjgTSGQYHGZbot']
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,183157,6DFHSmlrZLDZnXV5kTTMF6,"PATT (Party All The Time) - Adam Beyer, Layton Giordani & Green Velvet Remix",65,spotify:track:6DFHSmlrZLDZnXV5kTTMF6,5GqWIHTVjceZXGpzIc1a2J,"['7rVEQZBDtYmToQaYOQJCm2', '1btv9qmIpbp7q1ixCYNdHu', '7mC3RkNNTV6p2j9w4F8Ip4', '3ABaec4jjl95VqmG1iD4k2']"
37i9dQZF1DWZ7eJRBxKzdO,2024-05-16T04:00:00Z,151436,6RaaQvkGUe8Je8yAkdwQNm,Make Me,65,spotify:track:6RaaQvkGUe8Je8yAkdwQNm,3T7bNNnQ5b8BgsaF43jGku,"['6QsxKDNLJbtYqxb2wRmsu1', '5H8NL83Hl16bYRy4LCqriO', '2gyrzIEBDddx6GsW60DnW1']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,196730,2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,79,spotify:track:2KnuaZYoGzDoHiBTNYOTXG,0JGOiO34nwfUdDrD612dOp,['6qqNVTkY8uBg9cP3Jd7DAH']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,170109,5HFvMPiNjclAq8DbEAPWMw,Várias Queixas,73,spotify:track:5HFvMPiNjclAq8DbEAPWMw,6l1z1eqs0jA0iYAhVboYgp,['6q7nMIVgGohQ14mSsq3F8t']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,296266,0XgpiStoxq1IJncYlPrvZ5,Runnin',65,spotify:track:0XgpiStoxq1IJncYlPrvZ5,05Qg48LlYGKYdeXrNGg00g,['7yk35uHNQclPXFGFoTU44w']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,238053,0YAQnYt2oB8OdoaeqnHyTI,Tribe (with J. Cole),65,spotify:track:0YAQnYt2oB8OdoaeqnHyTI,6sDQacCej53Q43vZF9PJ8i,"['70gP6Ry4Uo0Yx6uzPIdaiJ', '6l3HvQ5sa6mXTsMTB19rO5']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,220566,3bR8wBqLky6b61ROJlaBEF,"Ai, Amor",64,spotify:track:3bR8wBqLky6b61ROJlaBEF,0yiQu0POzXcfjEB6qBuhtj,['1sPg5EHuQXTMElpZ4iUgXe']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,250934,5iX7aAVoO3dzUOZ1eAvg6f,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,63,spotify:track:5iX7aAVoO3dzUOZ1eAvg6f,2OTIyP1zBOinX4qEj6x3Qa,"['2x7EATekOPhFGRx3syMGEC', '586uxXMyD5ObPuzjtrzO1Q']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,213600,4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,63,spotify:track:4j3GWI86JvSaF0BLdmgcfF,15k99o4mZJ9mfpQGIOrZ45,['73sIBHcqh3Z3NyqHKZ7FOL']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,332653,4UChhDCTtneR0QXN0btEmz,"Sorri, Sou Rei (feat. Claudia Leitte)",61,spotify:track:4UChhDCTtneR0QXN0btEmz,6H7aEzVGlXJlMXfcZml7vP,"['4PhdYoQGH8s1xee81dqQOO', '2OjoIDVPQKT9B7loZbPEfp']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,198895,3aexu2VagwWh2r3pd3PAJW,Voltei Pra Mim,55,spotify:track:3aexu2VagwWh2r3pd3PAJW,6bN5oG5wKJJqO0j7OhXVNt,['0nFdWpwl7h6fp3ADRyG14L']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,233320,14SO7JAN6L7Mk1ZUmabJaI,Baiana,54,spotify:track:14SO7JAN6L7Mk1ZUmabJaI,77ye4kGcWBmzcLWFiSCljE,"['2d9LRvQJnAXRijqIJDDs2K', '7HGNYPmbDrMkylWqeFCOIQ']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,156746,5I7NiZhyh9mvtdv33eBg94,Feliz e Ponto,54,spotify:track:5I7NiZhyh9mvtdv33eBg94,7BqdQdesXoceTMhwEfTOrj,['50sftj2oW2iBviA6RkTzsz']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,217135,6QUXKT69EsdxOKVzz3z8E9,Miel,49,spotify:track:6QUXKT69EsdxOKVzz3z8E9,62w772P9uxu5l8OmVWpj6Q,"['4tenlYn9MG8Fda3OyDtPRO', '2Tglaf8nvDzwSQnpSrjLHP']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,259480,5hO3HgwIygwqjkGsw6wdP3,Meu Esquema,48,spotify:track:5hO3HgwIygwqjkGsw6wdP3,0h4xTADMMdMSOQraeakiEC,['7dLXGClVfy10Ug57dZE0iC']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,130955,12j5ByuhjK6vsb0vJS1cwM,Desafinado - From 'Minions: The Rise of Gru' Soundtrack,47,spotify:track:12j5ByuhjK6vsb0vJS1cwM,3l4QQKkuRpYQCmmq3F6DLv,['1U1el3k54VvEUzo3ybLPlM']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,187069,2ItOwqddXxLZnOmQmlEbda,EITA MENINA,46,spotify:track:2ItOwqddXxLZnOmQmlEbda,4NIEzSSeFxaLxa66ENiqaE,"['5D56dZmhE9DgT01XixdHiD', '0JjPiLQNgAFaEkwoy56B1C', '4EUuQxMNowMUEs5gu4BzBX']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,267400,5GjisoOfsN8qagrax01T4y,Wanna Be,46,spotify:track:5GjisoOfsN8qagrax01T4y,27ThgFMUAx3MXLQ297DzWF,['7GN9PivdemQRKjDt4z5Zv8']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,435141,0EVhSaqb9Ig1XOvvkp48F1,Rap du Bom Parte II - Mús. Incid.: Odara,44,spotify:track:0EVhSaqb9Ig1XOvvkp48F1,2fEyaMZVUrQqlEHtvV8SJD,"['7cLvBjizqjjdC350aOQ2KW', '7HGNYPmbDrMkylWqeFCOIQ']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,246346,6iyBtf6dboO5YVYS3XUbVC,Decisão de Te Amar,41,spotify:track:6iyBtf6dboO5YVYS3XUbVC,5o6MJpi6Y4fQwI8gmv0oZc,['2QLSJqqGIstNbO6nYRR16o']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,155934,2UAl2nzSixQviGw0XJvJgY,Sweetie Odo,39,spotify:track:2UAl2nzSixQviGw0XJvJgY,6DZAEmjvBrJq0a8sVHbf28,"['7BIkk865pwBrSZetA8Izic', '1chXzMmrrsZU1vnIMMepTr']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,222000,39jlkB93dZvtx8RG0Zkhdc,Garúa (Sabor a Querer),37,spotify:track:39jlkB93dZvtx8RG0Zkhdc,0XiN7T7kky8LzThoVwbgNO,"['3TqicTPfXQLiPPZWKtHk0m', '0Wg0zqWRumeTT4AEMIVu2b']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,232476,2TE7vDdfiipXdXCcU7IKox,Sonho Bossa Nova,36,spotify:track:2TE7vDdfiipXdXCcU7IKox,6dI3aSsEFqAP5GDjG70WvA,['4m5LghDfOKFZNEBZ0GO1OQ']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,211945,4tvw503IOIq9uc0QNYVey2,Call,36,spotify:track:4tvw503IOIq9uc0QNYVey2,0sxfu0XUwHOtnKiZgkTQwk,['5Vuvs6Py2JRU7WiFDVsI7J']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,342160,05m3Pl8gI9JiySe6IoISa5,Dias de Janeiro,36,spotify:track:05m3Pl8gI9JiySe6IoISa5,79PfK4UpwBYNTmfb3OQEas,['6RMDKYDCMydPFG3scpEqjK']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,302333,2NzCkfCsvsCQ3RZ9aJqRFw,For No One,36,spotify:track:2NzCkfCsvsCQ3RZ9aJqRFw,1EggMJbrddGeSyNjDzDRMI,['7HGNYPmbDrMkylWqeFCOIQ']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,208279,1SYDXvP1rahganh8t5plez,Alegria,35,spotify:track:1SYDXvP1rahganh8t5plez,4EsFZtXhyj9RHiRb2V0eMT,['6hfNZcbKvjpOnhhkFVKyt7']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,246177,1OUvK0EOLn3Fef5t5tPhBf,Ameixa,35,spotify:track:1OUvK0EOLn3Fef5t5tPhBf,2EJPk2icebxltZSxX37dHz,"['0sWTkzCrdEvuX7Du6MFLzc', '3QyfatVntfbVCZDKYFyim6', '2Xpiwporhsl8LXdC96Xs8J', '6ZTlDR8IfFjPGqQmcOj2vj']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,194730,2h3rxJbIftSJCyIvae7rCU,O Agora,34,spotify:track:2h3rxJbIftSJCyIvae7rCU,2WWfpmd4ixsB2plCwPRsmC,"['5CEDufbycfPy95Z6lyZC81', '3jLj1sAQaEpLpktyJmyGIh', '4IIg5uCfev53fphH0r69Qv']"
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,212040,1vOUHuPjdTdxsyV42EOJbe,Concrete Jungle,33,spotify:track:1vOUHuPjdTdxsyV42EOJbe,2ZGuZwHna0GJ8ApFJWoE9M,['2eFVsaX3yHLPeWpiqvmeFn']
37i9dQZF1DWSRkJG9UvIz1,2023-06-23T03:00:00Z,329075,45nhgQyJXhocRq7esjKS9K,Quando Eu Te Vi / Sorriso (Ao Vivo),33,spotify:track:45nhgQyJXhocRq7esjKS9K,1tTOqkPfGQWOW7UJ91xbf2,"['0Ld8rJ0rdAEAi2oe6seDEp', '0xKSSq2tMMOz7UCSIKQJxu']"
